,identifier,time,returns,position,captured_returns
302,ALB,2023-03-21,-0.0089551278512696,1.0,-0.0089551278512696
303,ALB,2023-03-22,-0.0006395715430221,1.0,-0.0006395715430221
304,ALB,2023-03-23,0.0029812015841316,1.0,0.0029812015841316
305,ALB,2023-03-24,0.0015168304578298,1.0,0.0015168304578298
306,ALB,2023-03-27,-0.0010124782218451,1.0,-0.0010124782218451
307,ALB,2023-03-28,0.0090378277830422,1.0,0.0090378277830422
308,ALB,2023-03-29,-0.0028116943093384,1.0,-0.0028116943093384
309,ALB,2023-03-30,-0.001997703321218,-1.0,0.001997703321218
310,ALB,2023-03-31,-0.0038097007060512,-1.0,0.0038097007060512
311,ALB,2023-04-03,-0.0132843170193934,-1.0,0.0132843170193934
312,ALB,2023-04-04,-0.0198732110083787,-1.0,0.0198732110083787
313,ALB,2023-04-05,-0.0031983302704313,-1.0,0.0031983302704313
314,ALB,2023-04-06,0.0083171939105802,-1.0,-0.0083171939105802
315,ALB,2023-04-10,0.0029723815275781,-1.0,-0.0029723815275781
316,ALB,2023-04-11,-1.5796941530251817e-05,-1.0,1.5796941530251817e-05
317,ALB,2023-04-12,0.0021013913139621,-1.0,-0.0021013913139621
318,ALB,2023-04-13,0.0016007168558141,-1.0,-0.0016007168558141
319,ALB,2023-04-14,0.0031036286527627,-1.0,-0.0031036286527627
320,ALB,2023-04-17,-0.0010331179712973,-1.0,0.0010331179712973
321,ALB,2023-04-18,-0.0024921371316139,-1.0,0.0024921371316139
322,ALB,2023-04-19,-0.0183753011091919,-1.0,0.0183753011091919
323,ALB,2023-04-20,-0.0336649052914609,-1.0,0.0336649052914609
324,ALB,2023-04-21,0.0171149945256575,-1.0,-0.0171149945256575
325,ALB,2023-04-24,-0.0109988191675023,-1.0,0.0109988191675023
326,ALB,2023-04-25,0.0071271076752743,-1.0,-0.0071271076752743
327,ALB,2023-04-26,0.0073576692612284,-1.0,-0.0073576692612284
328,ALB,2023-04-27,-0.0008077616757443,-1.0,0.0008077616757443
329,ALB,2023-04-28,-0.0124927727815313,-1.0,0.0124927727815313
330,ALB,2023-05-01,-0.0061393543724725,-1.0,0.0061393543724725
331,ALB,2023-05-02,-0.0008050890903745,-1.0,0.0008050890903745
332,ALB,2023-05-03,0.0045896386302572,-1.0,-0.0045896386302572
333,ALB,2023-05-04,0.0067379105878538,-1.0,-0.0067379105878538
334,ALB,2023-05-05,0.0100859581479663,-1.0,-0.0100859581479663
335,ALB,2023-05-08,0.0145488759208412,-1.0,-0.0145488759208412
336,ALB,2023-05-09,-0.0009584801176858,-1.0,0.0009584801176858
337,ALB,2023-05-10,0.0059411631720655,-1.0,-0.0059411631720655
338,ALB,2023-05-11,-0.0039985099672804,-1.0,0.0039985099672804
339,ALB,2023-05-12,0.0119896269213369,-1.0,-0.0119896269213369
340,ALB,2023-05-15,0.0027474643124282,-1.0,-0.0027474643124282
341,ALB,2023-05-16,0.003339317792397,-1.0,-0.003339317792397
342,ALB,2023-05-17,0.0031052603366424,-1.0,-0.0031052603366424
343,ALB,2023-05-18,-0.0086928312534661,-1.0,0.0086928312534661
344,ALB,2023-05-19,0.0035171559152918,-1.0,-0.0035171559152918
345,ALB,2023-05-22,0.0143643111501903,-1.0,-0.0143643111501903
346,ALB,2023-05-23,-0.0053993366945807,-1.0,0.0053993366945807
347,ALB,2023-05-24,-0.0104984389739142,-1.0,0.0104984389739142
348,ALB,2023-05-25,-0.0014602234748913,-1.0,0.0014602234748913
349,ALB,2023-05-26,-0.0032413603400578,-1.0,0.0032413603400578
350,ALB,2023-05-30,-0.0130006270523083,-1.0,0.0130006270523083
351,ALB,2023-05-31,0.0032290493445877,-1.0,-0.0032290493445877
352,ALB,2023-06-01,0.0206705871128216,-1.0,-0.0206705871128216
353,ALB,2023-06-02,-0.0031196258703416,-1.0,0.0031196258703416
354,ALB,2023-06-05,0.0101377149798979,-1.0,-0.0101377149798979
355,ALB,2023-06-06,0.0080553666566184,-1.0,-0.0080553666566184
356,ALB,2023-06-07,0.0011057136978438,-1.0,-0.0011057136978438
357,ALB,2023-06-08,0.0012322007077756,-1.0,-0.0012322007077756
